price,district,underground,street,house_number,floor,floors_count,total_meters,rooms_count,residential_complex,url
11500000.0,Раменки,Поклонная, Пырьева,9,2,12,32.9,1,,https://www.cian.ru/sale/flat/313340242/
11500000.0,Можайский,Сетунь,Запорожская ,6,14,16,34.1,1,,https://www.cian.ru/sale/flat/316294740/
11500000.0,,Щербинка,переулок Любучанский,1к3,9,14,51.7,2,Остафьево,https://www.cian.ru/sale/flat/317767259/
11499999.0,Чертаново Южное,Красный Строитель, Газопровод,15,16,17,37.9,1,,https://www.cian.ru/sale/flat/315677385/
11550000.0,Филевский парк,Филёвский парк,Сеславинская ,32,5,9,29.4,1,,https://www.cian.ru/sale/flat/314205722/
11700000.0,Северное Тушино,Планерная, Героев Панфиловцев,7К1,12,16,36.1,1,,https://www.cian.ru/sale/flat/316287047/
11799999.0,Братеево,Борисово, Борисовские Пруды,12К1,15,17,38.0,1,,https://www.cian.ru/sale/flat/314791156/
11690000.0,,Потапово,проспект Куприна,38к2,7,9,60.1,2,Эко Бунино,https://www.cian.ru/sale/flat/317119193/
11800000.0,,Рассказовка, Радужная,4,2,25,61.6,2,,https://www.cian.ru/sale/flat/313910922/
11800000.0,Орехово-Борисово Южное,Зябликово,Воронежская ,56,9,17,37.8,1,,https://www.cian.ru/sale/flat/316853437/
11800000.0,Печатники,Депо, Полбина,60,2,9,42.4,2,,https://www.cian.ru/sale/flat/317762951/
11800000.0,,Ольховая, Полковника Милиции Курочкина,5,5,17,57.1,2,,https://www.cian.ru/sale/flat/317021861/
11990000.0,,Рассказовка, Самуила Маршака,12,7,19,37.7,1,Переделкино Ближнее Город-парк,https://www.cian.ru/sale/flat/315848537/
11990000.0,Северное Тушино,Планерная, Свободы,73К1,2,12,43.0,2,,https://www.cian.ru/sale/flat/311086812/
11990000.0,Царицыно,Царицыно, Бехтерева,41К3,3,9,47.6,2,,https://www.cian.ru/sale/flat/316453422/
12000000.0,Преображенское,Черкизовская,Большая Черкизовская ,32К2,3,11,39.0,2,,https://www.cian.ru/sale/flat/316266733/
12000000.0,,Потапово,проспект Куприна,7к2,9,19,55.6,2,Бунинские кварталы,https://www.cian.ru/sale/flat/317525537/
12000000.0,Раменки,Минская, Довженко,6,8,9,37.5,1,,https://www.cian.ru/sale/flat/317761472/
12000000.0,Хорошево-Мневники,Бульвар Генерала Карбышева,бульвар Генерала Карбышева,1,1,5,44.2,2,,https://www.cian.ru/sale/flat/316627670/
12000000.0,Левобережный,Ховрино,Прибрежный проезд,7,6,12,31.6,1,,https://www.cian.ru/sale/flat/316268133/
12000000.0,Отрадное,Отрадное,Высоковольтный проезд,1к3,10,22,37.0,1,,https://www.cian.ru/sale/flat/314944008/
12150000.0,Метрогородок,Черкизовская,Тагильская ,3к2,10,33,32.0,1,Открытый парк,https://www.cian.ru/sale/flat/316469642/
12200000.0,Сокол,Сокол,Малый Песчаный переулок,6,1,10,33.0,1,,https://www.cian.ru/sale/flat/314791001/
12300000.0,Восточное Измайлово,Первомайская,Первомайская ,113К1,7,9,48.0,2,,https://www.cian.ru/sale/flat/317037155/
12300000.0,Бирюлево Восточное,Царицыно,6-я Радиальная ,7/1к1,15,21,44.0,2,Царицыно-2,https://www.cian.ru/sale/flat/317756642/
12300000.0,Митино,Митино,2-й Митинский переулок,5,3,17,37.9,1,,https://www.cian.ru/sale/flat/317746325/
12350000.0,Люблино,Депо,Краснодонская ,22,4,9,45.1,2,,https://www.cian.ru/sale/flat/314438930/
12314928.0,,Рассказовка, Льва Кассиля,1к1,2,17,37.8,1,Переделкино Ближнее Город-парк,https://www.cian.ru/sale/flat/304059315/
12400000.0,Ново-Переделкино,Боровское шоссе,Новопеределкинская ,14,4,14,50.9,2,,https://www.cian.ru/sale/flat/313092048/
12450000.0,,Ольховая,аллея Буковая,10,2,3,65.0,2,Андерсен,https://www.cian.ru/sale/flat/313254334/
12500000.0,Некрасовка,Некрасовка,Рождественская ,21к5,12,17,54.0,2,,https://www.cian.ru/sale/flat/316827414/
12500000.0,Бибирево,Бибирево, Корнейчука,38А,1,12,48.8,2,,https://www.cian.ru/sale/flat/317069929/
12600000.0,,Кедровая,проспект Нововатутинский,13,4,17,63.0,2,"Новые Ватутинки, мкр. Центральный",https://www.cian.ru/sale/flat/315258141/
12600000.0,,Силикатная,шоссе Рязановское,31к2,4,13,60.7,2,Алхимово,https://www.cian.ru/sale/flat/313185803/
12600000.0,Перово,Перово, Металлургов,46К2,1,12,46.9,2,,https://www.cian.ru/sale/flat/316996614/
12500000.0,Котловка,Нагорная,Севастопольский проспект,21,1,5,42.8,2,,https://www.cian.ru/sale/flat/315661001/
12500000.0,Отрадное,Бибирево,Юрловский проезд,14к3,14,16,37.9,1,Юрлово,https://www.cian.ru/sale/flat/316738895/
12600000.0,Чертаново Южное,Покровское,Дорожная ,5К1,1,16,50.6,2,,https://www.cian.ru/sale/flat/317552790/
12700000.0,Чертаново Центральное,Пражская,Чертановская ,43К2,3,9,58.3,3,,https://www.cian.ru/sale/flat/317771903/
12700000.0,Покровское-Стрешнево,Трикотажная,Строительный проезд,9С9,10,22,34.9,1,Sky Garden,https://www.cian.ru/sale/flat/304286568/
12800000.0,Ломоносовский,Новые Черёмушки, Гарибальди,13К1,8,9,31.0,1,,https://www.cian.ru/sale/flat/316188638/
12800000.0,Бирюлево Восточное,Каспийская,Касимовская ,17,2,12,62.8,3,,https://www.cian.ru/sale/flat/317313007/
12750000.0,Таганский,Волгоградский проспект,Волгоградский проспект,15,5,9,32.0,1,,https://www.cian.ru/sale/flat/316830268/
12800000.0,Бескудниковский,Верхние Лихоборы,Дмитровское шоссе,74К1,3,17,37.7,1,,https://www.cian.ru/sale/flat/311871795/
12800000.0,Южнопортовый,Автозаводская, Трофимова,13,7,8,31.4,1,,https://www.cian.ru/sale/flat/317722389/
12900000.0,Люблино,Люблино,Совхозная ,3,2,14,49.9,2,,https://www.cian.ru/sale/flat/316311454/
12950000.0,,Аэропорт Внуково, Омская,8,14,14,50.5,2,,https://www.cian.ru/sale/flat/316047783/
12950000.0,Аэропорт,Сокол,Ленинградский проспект,78К2,5,8,34.8,2,,https://www.cian.ru/sale/flat/316291037/
13099000.0,Молжаниновский,Химки,Ленинградское шоссе,228к5,6,14,53.2,2,1-й Ленинградский,https://www.cian.ru/sale/flat/316220171/
13000000.0,,Рассказовка, Анны Ахматовой,11к1,3,23,34.8,1,Городские истории (Рассказовка),https://www.cian.ru/sale/flat/315094803/
13000000.0,Кунцево,Молодёжная,Ельнинская ,18К1,5,9,37.0,2,,https://www.cian.ru/sale/flat/317753759/
13100000.0,Выхино-Жулебино,Юго-Восточная,Ташкентская ,16К1,9,9,46.0,2,,https://www.cian.ru/sale/flat/317704776/
13000000.0,Крюково,Зеленоград — Крюково,проспект Георгиевский,33к6,10,19,47.0,1,Жемчужина Зеленограда,https://www.cian.ru/sale/flat/306926249/
13000000.0,,Ватутинки, 1-я Ватутинская,12к1,5,13,41.3,2,,https://www.cian.ru/sale/flat/317701213/
13200000.0,Ясенево,Ясенево,Ясногорская ,17К1,4,22,37.7,1,,https://www.cian.ru/sale/flat/317572926/
13250000.0,,Рассказовка,бульвар Андрея Тарковского,6,3,10,36.4,1,Рассказово,https://www.cian.ru/sale/flat/316273407/
13310284.0,Ярославский,Свиблово, Красная Сосна,3,18,22,35.9,1,Настроение,https://www.cian.ru/sale/flat/317518271/
13300000.0,Ясенево,Ясенево,Вильнюсская ,15,17,17,53.6,2,,https://www.cian.ru/sale/flat/315929506/
13499999.0,,Ольховая, Андерсена,12к1,2,3,64.0,2,Андерсен,https://www.cian.ru/sale/flat/311929155/
13500000.0,Ховрино,Беломорская, Лавочкина,56/23,4,9,32.7,1,,https://www.cian.ru/sale/flat/317706617/
13400000.0,Даниловский,Пролетарская, Симоновский Вал,12,5,9,34.0,1,,https://www.cian.ru/sale/flat/315973487/
13500000.0,Коньково,Калужская,Профсоюзная ,69,12,15,35.6,1,Дом на Профсоюзной 69,https://www.cian.ru/sale/flat/315680154/
13500000.0,Савеловский,Савёловская,Башиловская ,3К1,5,12,38.5,2,,https://www.cian.ru/sale/flat/316599762/
13500000.0,Таганский,Пролетарская,Малая Калитниковская ,5,1,7,41.6,2,,https://www.cian.ru/sale/flat/317720569/
13400000.0,Молжаниновский,Новоподрезково,Ленинградское шоссе,229Ак2,2,13,58.0,2,Молжаниново,https://www.cian.ru/sale/flat/317580479/
13590000.0,Котловка,Профсоюзная, Кржижановского,27,13,15,41.1,1,,https://www.cian.ru/sale/flat/317722689/
13700000.0,Щукино,Щукинская,Новощукинская ,10К2,1,12,38.0,2,,https://www.cian.ru/sale/flat/317649822/
13750000.0,Ново-Переделкино,Новопеределкино, Шолохова,28К1,6,14,53.1,2,,https://www.cian.ru/sale/flat/312978433/
13700000.0,Покровское-Стрешнево,Трикотажная,Строительный проезд,9С31,17,44,34.9,1,Sky Garden,https://www.cian.ru/sale/flat/311255692/
13750000.0,Ярославский,Медведково, Проходчиков,5,6,9,50.3,3,,https://www.cian.ru/sale/flat/315244714/
13700000.0,,Потапово, Александры Монаховой,88к2,13,18,57.0,3,Бунинские луга,https://www.cian.ru/sale/flat/314391878/
13890000.0,Братеево,Борисово, Борисовские Пруды,16К6,11,22,38.2,1,,https://www.cian.ru/sale/flat/317722202/
13800000.0,Алексеевский,Алексеевская,проспект Мира,110/2,14,17,29.0,1,,https://www.cian.ru/sale/flat/315831405/
13900000.0,Нижегородский,Калитники,Подъемная ,6А,5,5,44.9,2,,https://www.cian.ru/sale/flat/316677287/
13800000.0,Царицыно,Кавказский бульвар,Бакинская ,8,16,16,51.8,2,,https://www.cian.ru/sale/flat/315614350/
13800000.0,,Ватутинки, Дмитрия Рябинкина,2к1,7,17,75.2,3,,https://www.cian.ru/sale/flat/315978468/
13890000.0,Вешняки,Новогиреево,Вешняковская ,15К1,6,9,59.0,3,,https://www.cian.ru/sale/flat/313069199/
13800000.0,Северное Тушино,Планерная, Героев Панфиловцев,27К2,5,5,40.3,2,,https://www.cian.ru/sale/flat/317714382/
13800000.0,Хорошево-Мневники,Бульвар Генерала Карбышева, Маршала Тухачевского,23К3,3,9,45.0,2,,https://www.cian.ru/sale/flat/315389059/
13800000.0,Северное Медведково,Медведково, Грекова,11,12,14,38.0,1,,https://www.cian.ru/sale/flat/317615147/
13900000.0,Нижегородский,Нижегородская,,1,7,45,40.7,1,Левел Нижегородская ЖК,https://www.cian.ru/sale/flat/314083178/
13900000.0,Молжаниновский,Молжаниново,Ленинградское шоссе,228к4,6,15,51.0,2,1-й Ленинградский,https://www.cian.ru/sale/flat/315590746/
13900000.0,Текстильщики,Текстильщики,1-й Грайвороновский проезд,1,22,22,40.0,2,Грани,https://www.cian.ru/sale/flat/316626936/
13950000.0,Богородское,Бульвар Рокоссовского,3-я Гражданская ,21,10,23,43.7,1,Парковый квартал ,https://www.cian.ru/sale/flat/317497525/
14000000.0,Текстильщики,Текстильщики, Артюхиной,5,2,12,45.4,2,,https://www.cian.ru/sale/flat/317445107/
